,timestamp,x,y,z,yaw,roll,pitch,time,dist,vel
14,1545188496.4828084,0.6992593746854161,0.18194969077108247,-0.0011091916113750155,-3.096374069676125,-0.026888772312583333,2.9906547600457913,23.53419256210327,6.628309718142614,0.28164593710412966
15,1545188545.9630253,0.12647818155437496,0.3326848266846669,-0.0014461999902916078,0.3515422389840833,-0.008828153047,-0.31150125301424997,49.48021697998047,3.7502136887218365,0.0757921835758958
16,1545188644.7695026,0.02549816095174995,0.4354847023507501,-0.00231127410916665,1.86396630065975,-0.0149961238745,-1.8011061110567914,98.80647730827332,5.6401741387817665,0.05708304042845884
17,1545188670.6573813,-0.09494936405416676,0.1477940456457918,-0.0015735778090417152,2.17230118689675,-0.021726528074,-2.26524847931525,25.88787865638733,5.511513345359085,0.21289938115494167
18,1545188683.9871411,-0.0905897302161307,0.5522486274733902,0.00042180847673922717,1.7055536048470001,-0.006266594059869566,-1.7837702634481303,13.3297598361969,3.3289017305264883,0.24973456172007477
19,1545188777.728723,-0.16394962155712,0.03919017213976028,0.0027121635879199246,-0.7018018349746,-4.3348947839997806e-05,0.57697144715436,93.74158191680908,4.610674478106902,0.049184944224630676
20,1545188821.8123448,-0.29519857114291526,-0.04151716461583321,0.0016591643582915538,-0.6822775093145833,-0.0023639718529166655,0.5934805631357917,44.08362174034119,5.407028068903242,0.1226538985555998
21,1545188833.8723538,-0.1789361388000401,-0.2310499778346249,0.0017230725223750243,-1.7235713737319585,-0.0005628516011249984,1.5879177575544579,12.060009002685547,3.5683004959279807,0.2958787588909249
22,1545188847.3163567,0.4108727187006247,-0.08541306065171028,2.5035336958412202e-05,-2.4039167153857086,-0.008120337236083335,2.2949563454912916,13.444002866744995,5.0458279544443325,0.3753218445769349
23,1545188878.4430664,0.6844977049579999,0.19406871527843528,-0.0011313656786521853,-3.0949617400344347,-0.026390066868391304,2.996172078765827,31.126709699630737,6.631009479324538,0.21303277934973008
24,1545188911.2976205,0.33427918606229223,0.21613514884924978,-0.0011004917871249575,0.3528000461355,-0.009684940078958332,-0.47894157028595835,32.854554176330566,3.9437519571214423,0.12003669068085066
25,1545188983.9537265,0.2086839098306248,0.2716344356425835,-0.0022572844567499417,1.8631628850874582,-0.012029388752125,-1.9405011190493753,72.65610599517822,5.657955923097858,0.0778730960818812
26,1545189027.7950532,-0.06155047302187544,0.3228612508293749,-0.0023294993078332715,2.168241599501542,-0.020944457365,-2.2627936003707916,43.84132671356201,5.442022780249287,0.12412997480219583
27,1545189040.5228462,-0.06359669027058334,0.46018875113254154,0.0013552449042498194,1.702606241802375,-0.0072731459122916675,-1.811784235789417,12.727792978286743,3.536280537216051,0.27783925644051927
28,1545189075.9538667,-0.141997405705875,0.07080147077075027,0.0026793251231250204,-0.6987798537255,0.0009809346657916659,0.743783195412875,35.43102049827576,4.664185129873383,0.13164128676735024
29,1545189119.6731977,-0.2810016446650838,0.023764289630041513,0.0011006947318333293,-0.6823922699406666,-0.004623920664541666,0.5680239405672499,43.71933102607727,5.422697027137763,0.12403430930595179
30,1545189132.3153172,-0.13752011961404076,-0.2269198971792914,0.0019036169227916178,-1.7240513053156667,-0.00041936493104166757,1.607726905899125,12.642119407653809,3.553556225587232,0.2810886458987117
31,1545189150.3712337,0.3951119039092079,-0.17337969562295896,-1.881909608342225e-05,-2.403815002934292,-0.004186742566083333,2.285223553199916,18.05591654777527,5.007950119844879,0.27735784592236196
32,1545189173.9143944,0.6546322991536249,0.1861334511988737,-0.0014930519006666754,-3.093280234362833,-0.027680148533791665,3.020840559556833,23.543160676956177,6.665582520034888,0.2831218208759496
33,1545189203.603754,0.3355560598995835,0.38006247803312565,-0.0030796664302916166,0.3531520025802083,-0.009331429885333333,-0.4875370452155417,29.689359664916992,3.7940038148806923,0.12779001829951728
34,1545189291.4328334,0.23634953841462503,0.305471883018292,-0.0018482374884583042,1.862160747292375,-0.011523339202,-1.7992939300542912,87.82907938957214,5.771781298987304,0.06571606282454763
35,1545189316.7244987,-0.08897553937733327,0.11430071325850033,-0.0012475290059999478,2.1728574155802085,-0.02172981366725,-2.273872303325834,25.29166531562805,5.622159576362677,0.22229297700253334
36,1545189329.5495338,-0.12578603290066592,0.5270709168664451,0.0010464757361110522,1.7034369031674446,-0.00929993319811111,-1.7775722086006667,12.825035095214844,3.3504004216948218,0.26123908408990565
37,1545189419.332041,-0.14656002139920832,0.16147610614124996,0.0016917216207082975,-0.6973078283204583,0.0013130404759583315,0.5076275270505834,89.7825071811676,4.726170157673253,0.05264021139592986
38,1545189459.7126853,-0.24268230848888006,0.05528450104568006,0.0008752267352000187,-0.68068664770724,-0.002674051217319999,0.59497910308856,40.38064432144165,5.4178836589354145,0.13417031228643822
39,1545189471.565356,-0.1309013309914988,-0.2279620519213328,0.0020793405416250077,-1.7233792772969168,0.0008391177088333326,1.6004003918659169,11.852670669555664,3.5087525938970776,0.2960305480274189
40,1545189485.4160385,0.4492811749052068,-0.1351044816646665,-6.802550458262502e-06,-2.405530035921417,-0.006420019696208334,2.324786450333708,13.850682497024536,5.009720204588593,0.3616948266386731
41,1545189509.3331282,0.6798293134786952,0.16721444398395668,-0.00015969153660871926,-3.0991838539493477,-0.02700561056047826,2.9971244996209134,23.917089700698853,6.678512645921032,0.2792360077875983
42,1545189528.1996472,0.45763587781808335,0.3840304719714167,-0.0032390798475415705,0.35419757857574996,-0.006907465071624998,-0.47188886938766667,18.8665189743042,3.809285377403998,0.20190716594789765
43,1545189598.2445004,0.06839448082962507,0.28551090454466665,-0.0010857150755416711,1.8642743009239167,-0.009074070005041667,-1.8486230419709997,70.04485321044922,5.599915098134216,0.07994755990578371
44,,,,,,,,,,
